version,git_sha,workload,run_id,frame_id,function,time_ms,scan_count,scan_points,candidate_count,bounds_count,branch_calls,branch_nodes,max_depth,score_all_calls,sort_ms,output_candidate_count,best_score,pose_x,pose_y,pose_yaw,checksum
L2_final_branch_th0,ad6bb15,W2,0,20,ToOut,0.0125,21,1081,54621,21,0,0,3,0,0,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
L2_final_branch_th0,ad6bb15,W2,0,20,Total,195.022,21,1081,54621,21,39,72,3,59,6.79666,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
L2_final_branch_th0,ad6bb15,W2,0,21,MakeScans,0.992619,21,1081,0,21,0,0,3,0,0,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,21,MakeBounds,0.000573,21,1081,0,21,0,0,3,0,0,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,21,MakeLowCands,0.3249,21,1081,54621,21,0,0,3,0,0,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,21,Score,129.685,21,1081,54621,21,0,0,3,21,7.00328,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,21,Branch,78.5271,21,1081,54621,21,43,75,3,42,0.021041,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,21,ToOut,0.013073,21,1081,54621,21,0,0,3,0,0,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,21,Total,209.545,21,1081,54621,21,43,75,3,63,7.02432,150,0.829976,-4.95,6.57,2.95766,3.58139e+08
L2_final_branch_th0,ad6bb15,W2,0,22,MakeScans,0.994233,21,1081,0,21,0,0,3,0,0,150,0.864537,-5.35,6.82,2.65766,3.95629e+08
L2_final_branch_th0,ad6bb15,W2,0,22,MakeBounds,0.000677,21,1081,0,21,0,0,3,0,0,150,0.864537,-5.35,6.82,2.65766,3.95629e+08
L2_final_branch_th0,ad6bb15,W2,0,22,MakeLowCands,0.327035,21,1081,54621,21,0,0,3,0,0,150,0.864537,-5.35,6.82,2.65766,3.95629e+08
L2_final_branch_th0,ad6bb15,W2,0,22,Score,128.44,21,1081,54621,21,0,0,3,21,6.67437,150,0.864537,-5.35,6.82,2.65766,3.95629e+08
L2_final_branch_th0,ad6bb15,W2,0,22,Branch,100.324,21,1081,54621,21,55,104,3,54,0.025001,150,0.864537,-5.35,6.82,2.65766,3.95629e+08
L2_final_branch_th0,ad6bb15,W2,0,22,ToOut,0.014167,21,1081,54621,21,0,0,3,0,0,150,0.864537,-5.35,6.82,2.65766,3.95629e+08
